ObjectID,TRPDClassification,Park,City,County,TrailSurface,Width_ft,DataGrade,DataSource,GlobalID,created_date,last_edited_date,MapWebWinter,MapWebSummer,Summer_Type,Winter_Type,Plowed,Name_OfficialSummer_Primary,Name_OfficialWinter_Primary,Shape_Length
29545,Park Trail,Hyland,Bloomington,Hennepin,Bituminous,10,Low Mapping,,{1A82628A-824D-4A70-9688-3318A23922DA},2015/05/14 19:13:36+00,2024/08/16 17:34:27+00,NO,YES,"Paved Hike, Bike, Dog (On-Leash)",,,,,756.852685544416
29546,Park Trail,Hyland,Bloomington,Hennepin,Bituminous,10,Low Mapping,,{617BF54B-8B5C-41F0-9EC7-3E100EBAE505},2015/05/14 19:13:36+00,2024/08/16 17:34:27+00,NO,YES,"Paved Hike, Bike, Dog (On-Leash)",,,,,722.403145647927
29548,Park Trail,Hyland,Bloomington,Hennepin,Gravel,0,Low Mapping,GPS Collection,{E458E4DF-03F0-4FC5-99C1-037AE31AADFE},2015/05/14 19:13:36+00,2024/08/16 17:34:27+00,NO,YES,"Unpaved Hike, Dog (On-Leash)",,,,,102.501885435841
29549,Park Trail,Hyland,Bloomington,Hennepin,Bituminous,10,Estimate,,{83BF1BC0-BE6A-4F76-9F82-2BA328A3FC37},2015/05/14 19:13:36+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,,56.61043359124
29551,Park Trail,Hyland,Bloomington,Hennepin,Crosswalk,0,Estimate,Engineering Dept,{CE63E380-2C38-4AE6-A663-D28A8DC9D613},2015/05/14 19:13:36+00,2024/08/16 17:34:27+00,NO,YES,"Paved Hike, Bike, Dog (On-Leash)","Hike, Dog (On-Leash)",,,,67.8471688222076
29554,Park Trail,Hyland,Bloomington,Hennepin,Crosswalk,10,Low Mapping,GPS Collection,{7BA16816-2996-4EE3-8EAB-0E5E95888625},2015/05/14 19:13:36+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,,8.93430722764577
29555,Park Trail,Hyland,Bloomington,Hennepin,Bituminous,10,Low Mapping,,{ABC2D951-FFA9-4483-A5DF-F5F3F2416818},2015/05/14 19:13:36+00,2024/08/16 17:34:27+00,NO,YES,"Paved Hike, Bike, Dog (On-Leash)",,,,,16.9466613264936
29556,Park Trail,Hyland,Bloomington,Hennepin,Crosswalk,0,Low Mapping,,{85EBEAFC-311B-4E43-A854-A54E1CE32333},2015/05/14 19:13:36+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,,12.8958914482426
29557,Park Trail,Hyland,Bloomington,Hennepin,Gravel,10,Estimate,,{A1B2089B-FF59-4169-93F8-25A30EF09D23},2015/05/14 19:13:36+00,2024/08/16 17:34:27+00,NO,YES,"Paved Hike, Bike, Dog (On-Leash)",,,,,5.18988112359587
29558,Park Trail,Hyland,Bloomington,Hennepin,Crosswalk,0,Low Mapping,GPS Collection,{F1D86FFD-54F8-4292-B679-08FA94C26061},2015/05/14 19:13:36+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,,7.41671472249594
29559,Park Trail,Hyland,Bloomington,Hennepin,Mowed,12,Estimate,GPS Collection,{3D2F7573-3952-4CC3-A53E-7EC9BB09F4EA},2015/05/14 19:13:36+00,2024/08/16 17:34:27+00,NO,YES,"Unpaved Hike, Dog (On-Leash)",,,,,46.1078938745159
29560,Park Trail,Hyland,Bloomington,Hennepin,Dirt/Minimum Maintenance,8,Estimate,GPS Collection,{8FD45055-3FC4-4151-ABBB-D1548FE48A7F},2015/05/14 19:13:36+00,2024/08/16 17:34:27+00,NO,YES,"Unpaved Hike, Dog (On-Leash)",,,,,246.300253484638
29561,Park Trail,Hyland,Bloomington,Hennepin,Mowed,8,High Mapping,GPS Collection,{A1C6C9A7-FCAD-49B1-95D2-F422A1D43DC0},2015/05/14 19:13:36+00,2024/08/16 17:34:27+00,NO,YES,"Unpaved Hike, Dog (On-Leash)",,,,,239.422703166075
29562,Park Trail,Hyland,Bloomington,Hennepin,Bituminous,10,Low Mapping,,{CB7495D9-10E7-45FA-BDDD-6E46E4EBA1CE},2015/05/14 19:13:36+00,2024/08/16 17:34:27+00,NO,YES,"Paved Hike, Bike, Dog (On-Leash)",,,,,290.244608416278
29563,Park Trail,Hyland,Bloomington,Hennepin,Bituminous,10,Low Mapping,,{6EEFE4C0-1769-4DDF-B2C8-E136C5A79F39},2015/05/14 19:13:36+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,,452.819740499149
29564,Park Trail,Hyland,Bloomington,Hennepin,Bituminous,10,Low Mapping,,{B32D1BFD-B2EA-444E-B852-8F89B5615C82},2015/05/14 19:13:36+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,,31.4938127280167
29565,Park Trail,Hyland,Bloomington,Hennepin,Bituminous,10,Low Mapping,,{9E545590-24FE-4802-B2E4-83F2B3CCE758},2015/05/14 19:13:36+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,,48.8232966950467
29566,Park Trail,Hyland,Bloomington,Hennepin,Bituminous,10,Low Mapping,,{A02F6C56-8723-41A4-9168-C846F83FBECC},2015/05/14 19:13:36+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,,31.2728029063873
29567,Park Trail,Hyland,Bloomington,Hennepin,Bituminous,10,Low Mapping,,{5E0E912F-70D3-4C3D-BDB3-1A8B98740324},2015/05/14 19:13:36+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,,14.5178337983839
29568,Park Trail,Hyland,Bloomington,Hennepin,Bituminous,10,Low Mapping,,{5BE4C1B9-E180-4B78-82CD-7FD803BE4AC2},2015/05/14 19:13:36+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,,217.072445110966
29569,Park Trail,Hyland,Bloomington,Hennepin,Dirt/Minimum Maintenance,8,Estimate,GPS Collection,{72C47A72-8DDF-4EF0-BE1E-27C63501E5CA},2015/05/14 19:13:36+00,2024/08/16 17:34:27+00,NO,YES,"Unpaved Hike, Dog (On-Leash)",,,,,698.789524484343
29573,Park Trail,Hyland,Bloomington,Hennepin,Bituminous,10,Low Mapping,,{69863F54-A8D9-48F2-B081-02A336DE8FA9},2015/05/14 19:13:36+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,,26.2126394899153
29574,Park Trail,Hyland,Bloomington,Hennepin,Bituminous,10,Low Mapping,,{E5EEF2EC-45EC-45A1-9D00-A92D9B7CE5B8},2015/05/14 19:13:36+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,,106.660940524074
29575,Park Trail,Hyland,Bloomington,Hennepin,Bituminous,10,Low Mapping,,{E549386A-764A-4B6F-B865-1AA7041BC772},2015/05/14 19:13:36+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,,18.1904339616799
29577,Park Trail,Hyland,Bloomington,Hennepin,Crosswalk,10,Low Mapping,,{91951FB0-611D-4836-AE4E-7AE9CDB39CBD},2015/05/14 19:13:36+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,,4.31364160123084
29578,Park Trail,Hyland,Bloomington,Hennepin,Mowed,12,Low Mapping,GPS Collection,{82999334-4BBD-41BF-A56D-366DD9A853FB},2015/05/14 19:13:36+00,2024/08/16 17:34:42+00,YES,NO,,"Cross-country Skate/Classic, Lit, Snowmaking",,,Scenic Foothills,119.583180871384
29580,Park Trail,Hyland,Bloomington,Hennepin,Mowed,25,High Mapping,GPS Collection,{E2EE8E02-3042-450F-A51F-C36ECBE7016D},2015/05/14 19:13:36+00,2024/08/16 17:34:27+00,YES,YES,"Unpaved Hike, Dog (On-Leash)","Cross-country Skate/Classic, Lit, Snowmaking",,,,417.130588883634
29581,Park Trail,Hyland,Bloomington,Hennepin,Mowed,25,Low Mapping,GPS Collection,{FBA72907-E49E-46D9-961F-5CBCA35187D9},2015/05/14 19:13:36+00,2024/08/16 17:34:42+00,YES,NO,,"Cross-country Skate/Classic, Lit, Snowmaking",,,Boulder Ridge,361.259532612955
29583,Park Trail,Hyland,Bloomington,Hennepin,Mowed,25,Intermediate Mapping,GPS Collection,{A074A766-4F7D-4356-9E43-7B26DBD3594B},2015/05/14 19:13:36+00,2024/08/16 17:34:42+00,YES,NO,,"Cross-country Skate/Classic, Lit, Snowmaking",,,Star Loop,298.519443662202
29584,Park Trail,Hyland,Bloomington,Hennepin,Mowed,12,Low Mapping,GPS Collection,{D016822D-2008-4CFC-B55B-348FAD0979D9},2015/05/14 19:13:36+00,2024/08/16 17:34:27+00,YES,NO,"Unpaved Hike, Dog (On-Leash)","Cross-country Skate/Classic, Lit, Snowmaking",,,Frog Town,325.027844589657
29585,Park Trail,Hyland,Bloomington,Hennepin,Mowed,12,Low Mapping,GPS Collection,{66CEE3B1-10F7-4DA4-BCE2-BF28AA879B60},2015/05/14 19:13:36+00,2024/08/16 17:34:27+00,YES,YES,"Unpaved Hike, Dog (On-Leash)","Cross-country Skate/Classic, Lit, Snowmaking",,,Scenic Foothills,639.32043404918
29586,Park Trail,Hyland,Bloomington,Hennepin,Mowed,12,Low Mapping,,{C3E903E0-63BB-4D08-ACBE-CF28FE3BED50},2015/05/14 19:13:36+00,2024/08/16 17:34:42+00,YES,NO,,"Cross-country Skate/Classic, Lit, Snowmaking",,,,291.197559475295
29588,Park Trail,Hyland,Bloomington,Hennepin,Mowed,12,Low Mapping,GPS Collection,{DBDF3840-F45B-4FB6-8FE2-CE61523E5253},2015/05/14 19:13:36+00,2024/08/16 17:34:27+00,NO,YES,"Unpaved Hike, Dog (On-Leash)",,,,,29.553173246737
29589,Park Trail,Hyland,Bloomington,Hennepin,Mowed,15,Low Mapping,GPS Collection,{3F0969FF-4927-49F6-A4F0-35B434341F6D},2015/05/14 19:13:36+00,2024/08/16 17:34:27+00,YES,NO,"Unpaved Hike, Dog (On-Leash)","Cross-country Skate/Classic, Lit, Snowmaking",,,Frog Town,43.9106152726644
29590,Park Trail,Hyland,Bloomington,Hennepin,Mowed,15,High Mapping,GPS Collection,{EC6977C3-D8E9-4F75-889E-D3B3222A8121},2015/05/14 19:13:36+00,2024/08/16 17:34:42+00,YES,NO,,"Cross-country Skate/Classic, Lit, Snowmaking",,,Star Loop,144.110229402512
29592,Park Trail,Hyland,Bloomington,Hennepin,Mowed,12,Low Mapping,GPS Collection,{7D00B4CC-168D-4D15-B854-9871E9AACA57},2015/05/14 19:13:36+00,2024/08/16 17:34:27+00,YES,YES,"Unpaved Hike, Dog (On-Leash)","Cross-country Skate/Classic, Lit",,Lake Trail,Lake Trail,307.376869997316
29593,Park Trail,Hyland,Bloomington,Hennepin,Mowed,15,High Mapping,GPS Collection,{8676302F-598A-4967-AFF9-D8D6105BB0FC},2015/05/14 19:13:36+00,2024/08/16 17:34:27+00,YES,YES,"Unpaved Hike, Dog (On-Leash)","Cross-country Skate/Classic, Lit",,Lake Trail,Lake Trail,269.581636384463
29596,Park Trail,Hyland,Bloomington,Hennepin,Concrete,12,Intermediate Mapping,Aerial Based HUD,{4DC73D68-365B-4972-80BB-926B843F140C},2015/05/14 19:13:36+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Cross-country Skate/Classic, Lit",,Lake Trail,Lake Trail,30.6335583755578
29598,Park Trail,Hyland,Bloomington,Hennepin,Woodchip,12,Intermediate Mapping,GPS Collection,{68E3047A-7FE7-478F-895D-46B50C051C24},2015/05/14 19:13:36+00,2024/08/16 17:34:27+00,YES,YES,"Unpaved Hike, Dog (On-Leash)","Cross-country Skate/Classic, Lit",,Lake Trail,Lake Trail,250.27043997837
29601,Park Trail,Hyland,Bloomington,Hennepin,Snow Only,10,Low Mapping,,{FD5A4E67-8F5B-4FA5-B62C-C1FAC7A1EAC9},2015/05/14 19:13:36+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)",Cross-country Skate/Classic,,,Hill Trail,117.185080957058
29602,Park Trail,Hyland,Bloomington,Hennepin,Bituminous,10,Low Mapping,,{5A19F685-5BD4-4AB0-B7AB-8C2D9777D81E},2015/05/14 19:13:36+00,2024/08/16 17:34:27+00,NO,YES,"Paved Hike, Bike, Dog (On-Leash)",,,,,55.197915995196
29603,Park Trail,Hyland,Bloomington,Hennepin,Bituminous,8,Low Mapping,Aerial Based HUD,{2C87FD66-2ECC-4337-B7F6-53FB5A54E38C},2015/05/14 19:13:36+00,2024/08/16 17:34:27+00,NO,YES,"Paved Hike, Bike, Dog (On-Leash)",,,,,57.1384622192308
29604,Park Trail,Hyland,Bloomington,Hennepin,Bituminous,8,Estimate,,{B093946C-DBAF-4BDB-8D87-21A8FA7D5FE5},2015/05/14 19:13:36+00,2024/08/16 17:34:27+00,NO,YES,"Paved Hike, Bike, Dog (On-Leash)",,,,,42.2990998190446
29605,Park Trail,Hyland,Bloomington,Hennepin,Mowed,12,Low Mapping,,{ED7951DE-238A-4B5F-B8F8-652E4C3DF9F3},2015/05/14 19:13:36+00,2024/08/16 17:34:27+00,YES,YES,"Unpaved Hike, Dog (On-Leash)","Cross-country Skate/Classic, Lit, Snowmaking",,,Star Loop,40.3875594650181
29606,Park Trail,Hyland,Bloomington,Hennepin,Mowed,12,Low Mapping,GPS Collection,{FDA86205-862B-417D-A34F-92765060DD72},2015/05/14 19:13:36+00,2024/08/16 17:34:27+00,NO,YES,"Unpaved Hike, Dog (On-Leash)",,,,North Trail,110.982911069414
29607,Park Trail,Hyland,Bloomington,Hennepin,Mowed,12,High Mapping,GPS Collection,{E0F4AB1E-4325-4F32-87B0-333A56CCC36B},2015/05/14 19:13:36+00,2024/08/16 17:34:42+00,YES,NO,,Cross-country Skate/Classic,,,North Trail,56.9429015544559
29608,Park Trail,Hyland,Bloomington,Hennepin,Mowed,12,Low Mapping,GPS Collection,{797C52E5-970E-4677-B79E-23DD3DD16C2E},2015/05/14 19:13:36+00,2024/08/16 17:34:27+00,YES,YES,"Unpaved Hike, Dog (On-Leash)","Cross-country Skate/Classic, Lit, Snowmaking",,,Scenic Foothills,63.397421833277
29609,Park Trail,Hyland,Bloomington,Hennepin,Mowed,25,High Mapping,GPS Collection,{EDDEE19B-D397-4046-A1AF-1548E7DCE2EA},2015/05/14 19:13:36+00,2024/08/16 17:34:42+00,YES,NO,,"Cross-country Skate/Classic, Lit, Snowmaking",,,,108.619711989701
29610,Park Trail,Hyland,Bloomington,Hennepin,Mowed,15,High Mapping,GPS Collection,{D0D6BE64-0625-40F5-8E73-49605A3AE2E4},2015/05/14 19:13:36+00,2024/08/16 17:34:27+00,YES,YES,"Unpaved Hike, Dog (On-Leash)","Cross-country Skate/Classic, Lit, Snowmaking",,,,76.3812404397917
29611,Park Trail,Hyland,Bloomington,Hennepin,Mowed,12,Low Mapping,GPS Collection,{82078E73-0E7F-4EC9-A6E4-747C2E4D1E2E},2015/05/14 19:13:36+00,2024/08/16 17:34:27+00,YES,YES,"Unpaved Hike, Dog (On-Leash)","Cross-country Skate/Classic, Lit",,Lake Trail,Lake Trail,81.5548012189879
29612,Park Trail,Hyland,Bloomington,Hennepin,Bituminous,10,Low Mapping,,{6AE90FA3-F080-4C35-BF00-67C9819B437B},2015/05/14 19:13:36+00,2024/08/16 17:34:27+00,NO,YES,"Paved Hike, Bike, Dog (On-Leash)",,,,,12.1256356087922
29613,Park Trail,Hyland,Bloomington,Hennepin,Snow Only,12,High Mapping,GPS Collection,{C5EB3D6F-2DFA-4CCF-8F51-F181877D4CF4},2015/05/14 19:13:36+00,2024/08/16 17:34:42+00,YES,NO,,"Cross-country Skate/Classic, Lit",,Lake Trail,Lake Trail,71.6437067850239
29834,Park Trail,Murphy-Hanrehan,Credit River Twp.,Scott,Gravel,2,Low Mapping,GPS Collection,{543FEECB-BB6D-409A-92CC-72F9A0461A26},2015/06/19 13:49:57+00,2024/08/16 17:34:42+00,YES,YES,"Hike, Mtn Bike: Most Difficult","Hike, Mtn Bike: Most Difficult",,,,455.444729960895
29835,Park Trail,Murphy-Hanrehan,Savage,Scott,Gravel,2,Low Mapping,GPS Collection,{56D8F35D-24C3-4C66-8648-83AE3F1AEE35},2015/06/19 14:00:09+00,2024/08/16 17:34:42+00,YES,YES,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",,,,236.296149445531
29836,Park Trail,Murphy-Hanrehan,Savage,Scott,Gravel,2,Low Mapping,GPS Collection,{141FD6FD-4CD2-457C-B6A6-3C61B11211AB},2015/06/19 14:04:07+00,2024/08/16 17:34:42+00,YES,YES,"Hike, Mtn Bike: Most Difficult","Hike, Mtn Bike: Most Difficult",,,,127.378707504398
29837,Park Trail,Murphy-Hanrehan,Savage,Scott,Gravel,2,Low Mapping,GPS Collection,{7B8DA6C1-D980-4C7B-9A87-4616F74DD9F4},2015/06/19 14:04:46+00,2024/08/16 17:34:42+00,YES,YES,"Hike, Mtn Bike: Most Difficult","Hike, Mtn Bike: Most Difficult",,,,155.655004039354
29838,Park Trail,Murphy-Hanrehan,Savage,Scott,Gravel,2,Low Mapping,GPS Collection,{45A7D597-A3AC-4CA2-AB5F-34F59C2354F0},2015/06/19 14:11:38+00,2024/08/16 17:34:42+00,YES,YES,"Hike, Mtn Bike: Most Difficult","Hike, Mtn Bike: Most Difficult",,,,28.7785055805437
29839,Park Trail,Murphy-Hanrehan,Savage,Scott,Gravel,2,Low Mapping,GPS Collection,{50DF8A45-ACCB-406D-B931-047072631116},2015/06/19 14:12:31+00,2024/08/16 17:34:42+00,YES,YES,"Hike, Mtn Bike: Most Difficult","Hike, Mtn Bike: Most Difficult",,,,24.3786754179023
29840,Park Trail,Murphy-Hanrehan,Savage,Scott,Gravel,2,Low Mapping,GPS Collection,{710AE546-976D-4F51-BBEC-B31D4CFAC83C},2015/06/19 14:23:01+00,2024/08/16 17:34:42+00,YES,YES,"Hike, Mtn Bike: Most Difficult","Hike, Mtn Bike: Most Difficult",,,,37.7064975377301
29841,Park Trail,Murphy-Hanrehan,Credit River Twp.,Scott,Gravel,2,Low Mapping,GPS Collection,{69382EC0-F070-4D0F-B663-DC6662CDE22A},2015/06/19 14:30:42+00,2024/08/16 17:34:42+00,YES,YES,"Hike, Mtn Bike: Most Difficult","Hike, Mtn Bike: Most Difficult",,,,61.698774860941
29842,Park Trail,Murphy-Hanrehan,Savage,Scott,Gravel,2,Low Mapping,GPS Collection,{8C76985C-DDE3-459E-8F34-CEAE1442C19D},2015/06/19 14:32:25+00,2024/08/16 17:34:42+00,YES,YES,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",,,,65.3551234869109
29843,Park Trail,Murphy-Hanrehan,Savage,Scott,Gravel,2,Low Mapping,GPS Collection,{B2C6D5EB-5121-40A8-91A1-5F00C2628608},2015/06/19 14:34:01+00,2024/08/16 17:34:42+00,YES,YES,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",,,,43.2066575924858
29844,Park Trail,Murphy-Hanrehan,Credit River Twp.,Scott,Gravel,2,Low Mapping,GPS Collection,{CA25D174-5BA4-4CC1-9B8B-583626E2BB8A},2015/06/19 14:38:05+00,2024/08/16 17:34:42+00,YES,YES,"Hike, Mtn Bike: Most Difficult","Hike, Mtn Bike: Most Difficult",,,,72.2580277248007
29845,Park Trail,Baker,Medina,Hennepin,Snow Only,,Low Mapping,GPS Collection,{0DD32A03-6F1C-45B6-843E-5865D550E46A},2015/06/22 16:37:40+00,2024/08/16 17:34:27+00,YES,YES,"Unpaved Hike, Dog (On-Leash)",Snowmobile,,,,51.1006279469228
30250,Regional Trail,Crow-Hassan,Hanover,Hennepin,Bituminous,10,High Mapping,GPS Collection,{D5978A1D-1C31-4B09-8E8A-285CD11068BF},2015/08/04 21:42:02+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Lake Independence Regional Trail,Lake Independence Regional Trail,181.526713624212
30262,Park Trail,Carver,Laketown Twp.,Carver,Bituminous,10,Low Mapping,GPS Collection,{3BB9E0AA-0C48-4F77-B5C2-7509C3E4B26A},2015/08/11 15:36:05+00,2024/08/16 17:34:27+00,NO,YES,"Paved Hike, Bike, Dog (On-Leash)",,,,,36.0196242933953
30263,Park Trail,Carver,Laketown Twp.,Carver,Gravel,12,Intermediate Mapping,Aerial Based HUD,{9872ED76-5802-478D-B0F8-9709F01DA7C3},2015/08/11 15:42:00+00,2024/08/16 17:34:27+00,NO,YES,"Paved Hike, Bike, Dog (On-Leash)",,,,,59.6377495181427
30267,Park Trail,Murphy-Hanrehan,Burnsville,Dakota,Snow Only,14,Intermediate Mapping,GPS Collection,{A07F11E4-A821-46BD-9A50-A2CEEB47A175},2015/09/17 16:30:31+00,2024/08/16 17:34:27+00,YES,YES,"Unpaved Hike, Dog (On-Leash)",Bypass,,,,255.610056959781
30668,Park Trail,Murphy-Hanrehan,Burnsville,Dakota,Mowed,14,Intermediate Mapping,GPS Collection,{16BCD473-455D-4D66-863E-4E70E9C126E7},2015/09/18 16:24:12+00,2024/08/16 17:34:27+00,YES,YES,"Unpaved Hike, Dog (On-Leash)",Bypass,,,,204.194216573331
30670,Regional Trail,Not In Park,Plymouth,Hennepin,Bituminous,,Low Survey,,{5A41B4EC-B8BA-40E9-A8C9-37C133C8A878},2015/10/13 18:20:25+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Medicine Lake Regional Trail,Medicine Lake Regional Trail,768.355275998977
31482,Park Trail,Cleary,Credit River Twp.,Scott,Mowed,12,Reference,Aerial Based HUD,{6A03C008-3388-48B6-9D87-834E0342263C},2015/11/24 17:26:38+00,2024/08/16 17:34:27+00,NO,YES,"Unpaved Hike, Dog (On-Leash)",,,,,24.595302897211
31483,Park Trail,Cleary,Credit River Twp.,Scott,Mowed,12,Reference,Aerial Based HUD,{A73E4F53-5A60-4D9C-AF3A-7728FAF764EB},2015/11/24 17:26:46+00,2024/08/16 17:34:27+00,NO,YES,"Unpaved Hike, Dog (On-Leash)",,,,,27.1186045165513
31882,Park Trail,Cedar Lake Farm,Helena Twp.,Scott,Bituminous,10,Low Mapping,Record Planset,{10F31557-AD98-4D73-997D-606D89C2CCC5},2015/12/08 17:09:55+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,,16.8988482346347
31883,Park Trail,Cedar Lake Farm,Helena Twp.,Scott,Bituminous,10,Low Mapping,Record Planset,{B6FF69CA-C760-4D19-94A4-FFD99CB4661D},2015/12/08 17:10:15+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,,11.4508929269034
31884,Park Trail,Cedar Lake Farm,Helena Twp.,Scott,Bituminous,10,Low Mapping,Record Planset,{160082E1-561F-4BFD-8CDE-5DC19953F146},2015/12/08 17:11:03+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,,45.2325159265937
31885,Park Trail,Cedar Lake Farm,Helena Twp.,Scott,Bituminous,10,Low Mapping,Record Planset,{63F74850-F2C4-463F-BB98-6ED0A1CB0F60},2015/12/08 17:11:03+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,,120.359857346717
31892,Park Trail,Cedar Lake Farm,Helena Twp.,Scott,Bituminous,10,Low Mapping,Record Planset,{7E4536D0-72A2-4B8C-B2B2-F6921F35E3F0},2015/12/08 17:21:30+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,,19.0194853954275
31893,Park Trail,Cedar Lake Farm,Helena Twp.,Scott,Bituminous,10,Low Mapping,Record Planset,{2F99C86E-3313-4279-ACF4-60D22E231C20},2015/12/08 17:21:51+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,,30.5941883487879
31894,Park Trail,Cedar Lake Farm,Helena Twp.,Scott,Bituminous,10,Low Mapping,Record Planset,{B8631E71-05D1-4888-9365-3A60E76D4437},2015/12/08 17:22:10+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,,31.7342388131234
31914,Park Trail,Cedar Lake Farm,Helena Twp.,Scott,Bituminous,10,Low Mapping,Record Planset,{B1BD5160-E384-45C0-B176-81E3F2EB9DBD},2015/12/08 19:04:12+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,,40.8262586182635
31916,Park Trail,Cedar Lake Farm,Helena Twp.,Scott,Bituminous,10,Low Mapping,Record Planset,{ADFDD402-1C35-45ED-816B-904BC0BF2BE8},2015/12/08 19:05:46+00,2024/08/16 17:34:27+00,NO,YES,"Paved Hike, Bike, Dog (On-Leash)",,,,,22.6235082251405
31917,Park Trail,Cedar Lake Farm,Helena Twp.,Scott,Bituminous,10,Low Mapping,Record Planset,{02BA8938-4137-4E0D-A2DC-DE4A0F105558},2015/12/08 19:06:01+00,2024/08/16 17:34:27+00,NO,YES,"Paved Hike, Bike, Dog (On-Leash)",,,,,22.4962855905343
31918,Park Trail,Cedar Lake Farm,Helena Twp.,Scott,Bituminous,10,Low Mapping,Record Planset,{9319BFB8-7BC3-4DA6-974A-AA8894A5C381},2015/12/08 19:26:41+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,,116.177347522068
31924,Park Trail,Cedar Lake Farm,Helena Twp.,Scott,Bituminous,10,Low Mapping,Record Planset,{C923D3DB-2767-4829-B571-586273CFAC7F},2015/12/08 19:28:05+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,,74.812949830323
31926,Park Trail,Cedar Lake Farm,Helena Twp.,Scott,Bituminous,12,Low Mapping,Record Planset,{EF3C242A-8AF0-4C47-8AF3-3CBF2E8C2D26},2015/12/08 19:28:38+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,,21.7930223880362
